id,prefix,name,chi2,pval
33191,b'5-phrase_feature__noun_phrases__next_system_utterance__new_time',5,40.0635,0.0000
33615,b'5-phrase_feature__noun_phrases__next_system_utterance__past_times',5,40.0635,0.0000
16813,b'4.1-ngram.next_system_utterance__nto add',4.1,39.5718,0.0000
38722,b'5-phrase_feature__noun_phrases__next_user_utterance__reminders',5,39.2445,0.0000
41327,b'6-entity_feature__entity__next_system_utterance__monday_DATE',6,39.1831,0.0000
46541,b'7-syntactic_feature__subj_word__next_system_utterance__exampl',7,39.0585,0.0000
34145,b'5-phrase_feature__noun_phrases__next_system_utterance__reminder_soccer_practice',5,39.0402,0.0000
34144,b'5-phrase_feature__noun_phrases__next_system_utterance__reminder_soccer',5,39.0402,0.0000
34142,b'5-phrase_feature__noun_phrases__next_system_utterance__reminder_name',5,39.0402,0.0000
35574,b'5-phrase_feature__noun_phrases__next_system_utterance__times',5,38.8193,0.0000
33173,b'5-phrase_feature__noun_phrases__next_system_utterance__ndo',5,38.6689,0.0000
34858,b'5-phrase_feature__noun_phrases__next_system_utterance__series',5,38.6689,0.0000
28946,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_ndo',5,38.6689,0.0000
33118,b'5-phrase_feature__noun_phrases__next_system_utterance__n_\\_ndo',5,38.6689,0.0000
34754,b'5-phrase_feature__noun_phrases__next_system_utterance__sam',5,38.3380,0.0000
41433,b'6-entity_feature__entity__next_system_utterance__sam_PERSON',6,38.3380,0.0000
19813,b'4.1-ngram.next_system_utterance__set',4.1,38.2912,0.0000
26965,b'5-phrase_feature__noun_phrases__current_user_utterance__lucy',5,38.1767,0.0000
19684,b'4.1-ngram.next_system_utterance__searching reminders',4.1,38.1452,0.0000
21681,b'4.1-ngram.next_system_utterance__type help reminders',4.1,38.1452,0.0000
19685,b'4.1-ngram.next_system_utterance__searching reminders time',4.1,38.1452,0.0000
16850,b'4.1-ngram.next_system_utterance__ntry searching',4.1,38.1452,0.0000
16851,b'4.1-ngram.next_system_utterance__ntry searching reminders',4.1,38.1452,0.0000
19683,b'4.1-ngram.next_system_utterance__searching',4.1,38.1452,0.0000
7267,b'4.1-ngram.next_system_utterance__didn ntry searching',4.1,38.1452,0.0000
7266,b'4.1-ngram.next_system_utterance__didn ntry',4.1,38.1452,0.0000
33168,b'5-phrase_feature__noun_phrases__next_system_utterance__nbut',5,38.1064,0.0000
28943,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_nbut',5,38.1064,0.0000
28119,b'5-phrase_feature__noun_phrases__current_user_utterance__show_list',5,38.1007,0.0000
40465,b'6-entity_feature__entity__next_system_utterance__1,4_NUMBER',6,38.0987,0.0000
44663,b'7-syntactic_feature__root_word__current_user_utterance__show',7,37.9589,0.0000
30958,b'5-phrase_feature__noun_phrases__next_system_utterance__event',5,37.8761,0.0000
28074,b'5-phrase_feature__noun_phrases__current_user_utterance__share',5,37.8701,0.0000
40282,b'6-entity_feature__entity__current_user_utterance__three_NUMBER',6,37.8701,0.0000
44457,b'7-syntactic_feature__root_word__current_user_utterance__cancel',7,37.8234,0.0000
19765,b'4.1-ngram.next_system_utterance__send reminder ntry',4.1,37.6856,0.0000
16651,b'4.1-ngram.next_system_utterance__nfor example friday',4.1,37.5421,0.0000
7815,b'4.1-ngram.next_system_utterance__example friday',4.1,37.5421,0.0000
21236,b'4.1-ngram.next_system_utterance__tomorrow',4.1,37.3144,0.0000
24670,b'5-phrase_feature__noun_phrases__current_user_utterance__alex',5,37.1193,0.0000
44731,b'7-syntactic_feature__root_word__current_user_utterance__ye',7,37.0292,0.0000
2778,b'4.1-ngram.current_user_utterance__yes',4.1,37.0292,0.0000
1013,b'4.1-ngram.current_user_utterance__edit',4.1,36.9069,0.0000
36154,b'5-phrase_feature__noun_phrases__next_system_utterance__yer_butt',5,36.8612,0.0000
33058,b'5-phrase_feature__noun_phrases__next_system_utterance__n15',5,36.6755,0.0000
28936,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_n6',5,36.6474,0.0000
37542,b'5-phrase_feature__noun_phrases__next_user_utterance__item',5,36.6210,0.0000
34147,b'5-phrase_feature__noun_phrases__next_system_utterance__reminder_title',5,36.3904,0.0000
35568,b'5-phrase_feature__noun_phrases__next_system_utterance__time_\\_n',5,36.3904,0.0000
33756,b'5-phrase_feature__noun_phrases__next_system_utterance__pickup_simon',5,36.3904,0.0000
40483,b'6-entity_feature__entity__next_system_utterance__11am_TIME',6,36.3904,0.0000
35567,b'5-phrase_feature__noun_phrases__next_system_utterance__time_\\',5,36.3904,0.0000
36162,b'5-phrase_feature__noun_phrases__next_system_utterance__yogurt',5,36.3601,0.0000
46677,b'7-syntactic_feature__subj_word__next_system_utterance__n',7,36.3202,0.0000
24764,b'5-phrase_feature__noun_phrases__current_user_utterance__august',5,36.2222,0.0000
32884,b'5-phrase_feature__noun_phrases__next_system_utterance__monday',5,36.0812,0.0000
44543,b'7-syntactic_feature__root_word__current_user_utterance__help',7,36.0687,0.0000
43548,b'7-syntactic_feature__obj_word__next_system_utterance__n8',7,36.0375,0.0000
28964,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_ntype',5,35.8628,0.0000
33278,b'5-phrase_feature__noun_phrases__next_system_utterance__nto',5,35.5877,0.0000
43487,b'7-syntactic_feature__obj_word__next_system_utterance__member',7,34.9290,0.0000
19763,b'4.1-ngram.next_system_utterance__send reminder',4.1,34.8132,0.0000
44917,b'7-syntactic_feature__root_word__next_system_utterance__butter',7,34.7718,0.0000
21074,b'4.1-ngram.next_system_utterance__time',4.1,34.7701,0.0000
28109,b'5-phrase_feature__noun_phrases__current_user_utterance__show',5,34.7655,0.0000
32740,b'5-phrase_feature__noun_phrases__next_system_utterance__member',5,34.6962,0.0000
34538,b'5-phrase_feature__noun_phrases__next_system_utterance__removing',5,34.5883,0.0000
2225,b'4.1-ngram.current_user_utterance__remove reminder',4.1,33.9477,0.0000
45112,b'7-syntactic_feature__root_word__next_system_utterance__empti',7,33.8781,0.0000
40764,b'6-entity_feature__entity__next_system_utterance__at 6 pm_TIME',6,33.7018,0.0000
46076,b'7-syntactic_feature__root_word__next_user_utterance__get',7,33.3297,0.0000
33059,b'5-phrase_feature__noun_phrases__next_system_utterance__n16',5,33.3118,0.0000
45228,b'7-syntactic_feature__root_word__next_system_utterance__here',7,33.1948,0.0000
28885,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_n',5,33.1445,0.0000
19826,b'4.1-ngram.next_system_utterance__set reminder ntry',4.1,33.0397,0.0000
35159,b'5-phrase_feature__noun_phrases__next_system_utterance__sorry_john',5,33.0087,0.0000
33060,b'5-phrase_feature__noun_phrases__next_system_utterance__n17',5,32.8749,0.0000
30429,b'5-phrase_feature__noun_phrases__next_system_utterance__cream',5,32.6944,0.0000
43503,b"7-syntactic_feature__obj_word__next_system_utterance__n'oct",7,32.5351,0.0000
43505,b'7-syntactic_feature__obj_word__next_system_utterance__n10',7,32.4235,0.0000
33575,b'5-phrase_feature__noun_phrases__next_system_utterance__paper',5,32.4117,0.0000
35086,b'5-phrase_feature__noun_phrases__next_system_utterance__soccer',5,32.3053,0.0000
24580,b'5-phrase_feature__noun_phrases__current_user_utterance__\\',5,32.2621,0.0000
2855,b'4.1-ngram.next_system_utterance__10pm nyou',4.1,32.1431,0.0000
2856,b'4.1-ngram.next_system_utterance__10pm nyou discard',4.1,32.1431,0.0000
46170,b'7-syntactic_feature__root_word__next_user_utterance__remov',7,32.1095,0.0000
35992,b'5-phrase_feature__noun_phrases__next_system_utterance__water',5,32.0796,0.0000
45740,b'7-syntactic_feature__root_word__next_system_utterance__sorri',7,31.9095,0.0000
34980,b'5-phrase_feature__noun_phrases__next_system_utterance__single_reminder',5,31.9095,0.0000
4,b'2.1-user_action_words.current_user_utterance__discard',2.1,31.9095,0.0000
42951,b'7-syntactic_feature__obj_word__current_user_utterance__request',7,31.8076,0.0000
44769,b'7-syntactic_feature__root_word__next_system_utterance__add',7,31.7497,0.0000
31032,b'5-phrase_feature__noun_phrases__next_system_utterance__feedback',5,31.7279,0.0000
46635,b'7-syntactic_feature__subj_word__next_system_utterance__list',7,31.5235,0.0000
30068,b'5-phrase_feature__noun_phrases__next_system_utterance__chicken',5,31.4562,0.0000
2854,b'4.1-ngram.next_system_utterance__10pm',4.1,31.3312,0.0000
35712,b'5-phrase_feature__noun_phrases__next_system_utterance__tue',5,31.1906,0.0000
28848,b'5-phrase_feature__noun_phrases__next_system_utterance__<your comments>',5,31.0611,0.0000
32032,b'5-phrase_feature__noun_phrases__next_system_utterance__item',5,31.0351,0.0000
30884,b'5-phrase_feature__noun_phrases__next_system_utterance__eggs',5,31.0066,0.0000
44659,b'7-syntactic_feature__root_word__current_user_utterance__share',7,30.8046,0.0000
33284,b'5-phrase_feature__noun_phrases__next_system_utterance__ntype',5,30.7578,0.0000
27053,b'5-phrase_feature__noun_phrases__current_user_utterance__mattia',5,30.5878,0.0000
30963,b'5-phrase_feature__noun_phrases__next_system_utterance__examples',5,30.4945,0.0000
30885,b'5-phrase_feature__noun_phrases__next_system_utterance__eggs_\\',5,30.4838,0.0000
46536,b'7-syntactic_feature__subj_word__next_system_utterance__egg',7,30.4607,0.0000
25545,b'5-phrase_feature__noun_phrases__current_user_utterance__days',5,30.2158,0.0000
46223,b'7-syntactic_feature__root_word__next_user_utterance__tonight',7,30.2158,0.0000
29038,b'5-phrase_feature__noun_phrases__next_system_utterance__airport',5,30.1430,0.0000
45849,b'7-syntactic_feature__root_word__next_system_utterance__tri',7,30.1167,0.0000
17969,b'4.1-ngram.next_system_utterance__pm nyou discard',4.1,30.0983,0.0000
28961,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_nto_search',5,30.0496,0.0000
34822,b'5-phrase_feature__noun_phrases__next_system_utterance__search',5,30.0496,0.0000
33280,b'5-phrase_feature__noun_phrases__next_system_utterance__nto_search',5,30.0496,0.0000
21701,b'4.1-ngram.next_system_utterance__typing add',4.1,29.8678,0.0000
21702,b'4.1-ngram.next_system_utterance__typing add items',4.1,29.8678,0.0000
3515,b'4.1-ngram.next_system_utterance__add items milk',4.1,29.8678,0.0000
3516,b'4.1-ngram.next_system_utterance__add items try',4.1,29.8678,0.0000
21512,b'4.1-ngram.next_system_utterance__try typing add',4.1,29.8678,0.0000
29484,b'5-phrase_feature__noun_phrases__next_system_utterance__birthday',5,29.7957,0.0000
22763,b'2.1-user_action_words.next_user_utterance__remind',2.1,29.7041,0.0000
28439,b'5-phrase_feature__noun_phrases__current_user_utterance__time',5,29.6338,0.0000
32688,b'5-phrase_feature__noun_phrases__next_system_utterance__may',5,29.1695,0.0000
17968,b'4.1-ngram.next_system_utterance__pm nyou',4.1,29.1627,0.0000
28894,b"5-phrase_feature__noun_phrases__next_system_utterance__\\_n'oct",5,29.1051,0.0000
33022,b"5-phrase_feature__noun_phrases__next_system_utterance__n'oct",5,29.1051,0.0000
40513,b'6-entity_feature__entity__next_system_utterance__25_NUMBER',6,29.1051,0.0000
33061,b'5-phrase_feature__noun_phrases__next_system_utterance__n18',5,29.0871,0.0000
35077,b'5-phrase_feature__noun_phrases__next_system_utterance__soap',5,29.0871,0.0000
34942,b'5-phrase_feature__noun_phrases__next_system_utterance__show_reminders',5,28.8758,0.0000
45000,b'7-syntactic_feature__root_word__next_system_utterance__coffe',7,28.8005,0.0000
38877,b'5-phrase_feature__noun_phrases__next_user_utterance__shopping_list',5,28.7158,0.0000
43506,b'7-syntactic_feature__obj_word__next_system_utterance__n11',7,28.5552,0.0000
28770,b'5-phrase_feature__noun_phrases__current_user_utterance__yer_butt',5,28.4915,0.0000
33416,b'5-phrase_feature__noun_phrases__next_system_utterance__ok_stacey',5,28.4915,0.0000
40905,b'6-entity_feature__entity__next_system_utterance__dan_PERSON',6,28.4310,0.0000
39615,b'6-entity_feature__entity__current_user_utterance__4:30_NUMBER',6,28.4310,0.0000
44518,b'7-syntactic_feature__root_word__current_user_utterance__fan',7,28.4310,0.0000
45005,b'7-syntactic_feature__root_word__next_system_utterance__comcast',7,28.4310,0.0000
28076,b'5-phrase_feature__noun_phrases__current_user_utterance__share_shopping',5,28.4310,0.0000
35131,b'5-phrase_feature__noun_phrases__next_system_utterance__sorry_ashlee',5,28.4310,0.0000
46652,b'7-syntactic_feature__subj_word__next_system_utterance__mattia',7,28.4310,0.0000
24909,b'5-phrase_feature__noun_phrases__current_user_utterance__bib',5,28.4310,0.0000
28077,b'5-phrase_feature__noun_phrases__current_user_utterance__share_shopping_list',5,28.4310,0.0000
42812,b'7-syntactic_feature__obj_word__current_user_utterance__mat',7,28.4310,0.0000
42678,b'7-syntactic_feature__obj_word__current_user_utterance__fit',7,28.4310,0.0000
41347,b'6-entity_feature__entity__next_system_utterance__nfor example, `_MISC',6,28.4310,0.0000
39262,b'5-phrase_feature__noun_phrases__next_user_utterance__view',5,28.4310,0.0000
46361,b'7-syntactic_feature__subj_word__current_user_utterance__turn',7,28.4310,0.0000
36141,b'5-phrase_feature__noun_phrases__next_system_utterance__xxx-xxx-7496',5,28.4310,0.0000
40138,b'6-entity_feature__entity__current_user_utterance__mattia_PERSON',6,28.4310,0.0000
36139,b'5-phrase_feature__noun_phrases__next_system_utterance__xxx-xxx-5745',5,28.4310,0.0000
26400,b'5-phrase_feature__noun_phrases__current_user_utterance__item_fit',5,28.4310,0.0000
30557,b'5-phrase_feature__noun_phrases__next_system_utterance__dan',5,28.4310,0.0000
47017,b'7-syntactic_feature__subj_word__next_user_utterance__view',7,28.4310,0.0000
25774,b'5-phrase_feature__noun_phrases__current_user_utterance__energy',5,28.4310,0.0000
34559,b'5-phrase_feature__noun_phrases__next_system_utterance__reservation',5,28.4310,0.0000
39263,b'5-phrase_feature__noun_phrases__next_user_utterance__view_reminders',5,28.4310,0.0000
44381,b'7-syntactic_feature__root_word__current_user_utterance__10am',7,28.4310,0.0000
32975,b'5-phrase_feature__noun_phrases__next_system_utterance__n',5,28.2983,0.0000
46403,b'7-syntactic_feature__subj_word__next_system_utterance__bag',7,28.1888,0.0000
28843,b'5-phrase_feature__noun_phrases__next_system_utterance__<number>',5,28.1787,0.0000
27868,b'5-phrase_feature__noun_phrases__current_user_utterance__remover',5,28.0958,0.0000
44238,b'7-syntactic_feature__obj_word__next_user_utterance__remind',7,28.0842,0.0000
43111,b'7-syntactic_feature__obj_word__next_system_utterance__-lsb-',7,27.7466,0.0000
30948,b'5-phrase_feature__noun_phrases__next_system_utterance__etc.',5,27.7396,0.0000
33949,b'5-phrase_feature__noun_phrases__next_system_utterance__property_taxes',5,27.7220,0.0000
31056,b'5-phrase_feature__noun_phrases__next_system_utterance__file_property',5,27.7220,0.0000
33948,b'5-phrase_feature__noun_phrases__next_system_utterance__property',5,27.7220,0.0000
31057,b'5-phrase_feature__noun_phrases__next_system_utterance__file_property_taxes',5,27.7220,0.0000
29171,b'5-phrase_feature__noun_phrases__next_system_utterance__apples',5,27.6995,0.0000
24094,b'4.1-ngram.next_user_utterance__reminders',4.1,27.6949,0.0000
28930,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_n3',5,27.6573,0.0000
29325,b'5-phrase_feature__noun_phrases__next_system_utterance__bananas',5,27.4954,0.0000
42745,b'7-syntactic_feature__obj_word__current_user_utterance__item',7,27.2662,0.0000
30268,b'5-phrase_feature__noun_phrases__next_system_utterance__coffee',5,27.2491,0.0000
29288,b'5-phrase_feature__noun_phrases__next_system_utterance__bags',5,27.2305,0.0000
34768,b'5-phrase_feature__noun_phrases__next_system_utterance__sarah_tomorrow',5,27.1749,0.0000
35620,b'5-phrase_feature__noun_phrases__next_system_utterance__tomorrow_evening',5,27.1749,0.0000
41531,b'6-entity_feature__entity__next_system_utterance__tomorrow evening_DATE',6,27.1749,0.0000
30957,b'5-phrase_feature__noun_phrases__next_system_utterance__evening',5,27.1749,0.0000
34769,b'5-phrase_feature__noun_phrases__next_system_utterance__sarah_tomorrow_evening',5,27.1749,0.0000
40493,b'6-entity_feature__entity__next_system_utterance__1_NUMBER',6,27.0924,0.0000
46186,b'7-syntactic_feature__root_word__next_user_utterance__show',7,26.7732,0.0000
30572,b'5-phrase_feature__noun_phrases__next_system_utterance__date',5,26.4859,0.0000
33064,b'5-phrase_feature__noun_phrases__next_system_utterance__n20',5,26.1675,0.0000
20744,b'4.1-ngram.next_system_utterance__sure understand',4.1,26.1517,0.0000
32883,b'5-phrase_feature__noun_phrases__next_system_utterance__mon',5,26.0113,0.0000
46153,b'7-syntactic_feature__root_word__next_user_utterance__pay',7,25.7695,0.0000
1677,b'4.1-ngram.current_user_utterance__minutes',4.1,25.7377,0.0000
1299,b'4.1-ngram.current_user_utterance__item',4.1,25.7367,0.0000
33062,b'5-phrase_feature__noun_phrases__next_system_utterance__n19',5,25.7163,0.0000
45121,b'7-syntactic_feature__root_word__next_system_utterance__exampl',7,25.4531,0.0000
32541,b'5-phrase_feature__noun_phrases__next_system_utterance__lunch',5,25.4099,0.0000
16658,b'4.1-ngram.next_system_utterance__nfor example tomorrow',4.1,25.2991,0.0000
7836,b'4.1-ngram.next_system_utterance__example tomorrow 30',4.1,25.2991,0.0000
7835,b'4.1-ngram.next_system_utterance__example tomorrow',4.1,25.2991,0.0000
18836,b'4.1-ngram.next_system_utterance__reminder time',4.1,25.2869,0.0000
19825,b'4.1-ngram.next_system_utterance__set reminder nfor',4.1,25.1731,0.0000
33124,b'5-phrase_feature__noun_phrases__next_system_utterance__n_\\_nto',5,25.1574,0.0000
41563,b'6-entity_feature__entity__next_system_utterance__tue,_TIME',6,25.1113,0.0000
46390,b'7-syntactic_feature__subj_word__next_system_utterance__appl',7,24.9013,0.0000
44690,b'7-syntactic_feature__root_word__current_user_utterance__tell',7,24.7124,0.0000
45042,b'7-syntactic_feature__root_word__next_system_utterance__cucumb',7,24.6861,0.0000
21008,b'4.1-ngram.next_system_utterance__think handle',4.1,24.6682,0.0000
7427,b'4.1-ngram.next_system_utterance__don think handle',4.1,24.6682,0.0000
7426,b'4.1-ngram.next_system_utterance__don think',4.1,24.6682,0.0000
38876,b'5-phrase_feature__noun_phrases__next_user_utterance__shopping',5,24.6067,0.0000
